,Differential 9 - 10 Last (V),Iluminação,Humidade,Anotacao
01:04:37,-0.049382,1,1,1
01:04:38,-0.049485,1,1,1
01:04:39,-0.049432,1,1,1
01:04:40,-0.049241,1,1,1
01:04:41,-0.049110,1,1,1
01:04:42,-0.049141,1,1,1
01:04:43,-0.049202,1,1,1
01:04:44,-0.049098,1,1,1
01:04:45,-0.049004,1,1,1
01:04:46,-0.049015,1,1,1
01:04:47,-0.049124,1,1,1
01:04:48,-0.049115,1,1,1
01:04:49,-0.049005,1,1,1
01:04:50,-0.049000,1,1,1
01:04:51,-0.049150,1,1,1
01:04:52,-0.049208,1,1,1
01:04:53,-0.049099,1,1,1
01:04:54,-0.049059,1,1,1
01:04:55,-0.049066,1,1,1
01:04:56,-0.049159,1,1,1
01:04:57,-0.049074,1,1,1
01:04:58,-0.049104,1,1,1
01:04:59,-0.049128,1,1,1
01:05:00,-0.049042,1,1,1
01:05:01,-0.049070,1,1,1
01:05:02,-0.049210,1,1,1
01:05:03,-0.049343,1,1,1
01:05:04,-0.049383,1,1,1
01:05:05,-0.049268,1,1,1
01:05:06,-0.049111,1,1,1
01:05:07,-0.048994,1,1,1
01:05:08,-0.048974,1,1,1
01:05:09,-0.048897,1,1,1
01:05:10,-0.048835,1,1,1
01:05:11,-0.048717,1,1,1
01:05:12,-0.048615,1,1,1
01:05:13,-0.048581,1,1,1
01:05:14,-0.048531,1,1,1
01:05:15,-0.048602,1,1,1
01:05:16,-0.048602,1,1,1
01:05:17,-0.048452,1,1,1
01:05:18,-0.048428,1,1,1
01:05:19,-0.048552,1,1,1
01:05:20,-0.048757,1,1,1
01:05:21,-0.048645,1,1,1
01:05:22,-0.048434,1,1,1
01:05:23,-0.048348,1,1,1
01:05:24,-0.048370,1,1,1
01:05:25,-0.048409,1,1,1
01:05:26,-0.048315,1,1,1
01:05:27,-0.048247,1,1,1
01:05:28,-0.048297,1,1,1
01:05:29,-0.048308,1,1,1
01:05:30,-0.048242,1,1,1
01:05:31,-0.048198,1,1,1
01:05:32,-0.048429,1,1,1
01:05:33,-0.048531,1,1,1
01:05:34,-0.048411,1,1,1
01:05:35,-0.048266,1,1,1
01:05:36,-0.048338,1,1,1
01:05:37,-0.048250,1,1,1
01:05:38,-0.048071,1,1,1
01:05:39,-0.048036,1,1,1
01:05:40,-0.048132,1,1,1
01:05:41,-0.048085,1,1,1
01:05:42,-0.047942,1,1,1
01:05:43,-0.047927,1,1,1
01:05:44,-0.048044,1,1,1
01:05:45,-0.048072,1,1,1
01:05:46,-0.047923,1,1,1
01:05:47,-0.047866,1,1,1
01:05:48,-0.047992,1,1,1
01:05:49,-0.048057,1,1,1
01:05:50,-0.047957,1,1,1
01:05:51,-0.047883,1,1,1
01:05:52,-0.047909,1,1,1
01:05:53,-0.047941,1,1,1
01:05:54,-0.047885,1,1,1
01:05:55,-0.047777,1,1,1
01:05:56,-0.047722,1,1,1
01:05:57,-0.047762,1,1,1
01:05:58,-0.047844,1,1,1
01:05:59,-0.047814,1,1,1
01:06:00,-0.047723,1,1,1
01:06:01,-0.047630,1,1,1
01:06:02,-0.047625,1,1,1
01:06:03,-0.047747,1,1,1
01:06:04,-0.047771,1,1,1
01:06:05,-0.047732,1,1,1
01:06:06,-0.047839,1,1,1
01:06:07,-0.047950,1,1,1
01:06:08,-0.048020,1,1,1
01:06:09,-0.048008,1,1,1
01:06:10,-0.047885,1,1,1
01:06:11,-0.047803,1,1,1
01:06:12,-0.047776,1,1,1
01:06:13,-0.047790,1,1,1
01:06:14,-0.047822,1,1,1
01:06:15,-0.047773,1,1,1
01:06:16,-0.047671,1,1,1
01:06:17,-0.047646,1,1,1
01:06:18,-0.047735,1,1,1
01:06:19,-0.047717,1,1,1
01:06:20,-0.047606,1,1,1
01:06:21,-0.047614,1,1,1
01:06:22,-0.047726,1,1,1
01:06:23,-0.047732,1,1,1
01:06:24,-0.047668,1,1,1
01:06:25,-0.047521,1,1,1
01:06:26,-0.047392,1,1,1
01:06:27,-0.047348,1,1,1
01:06:28,-0.047431,1,1,1
01:06:29,-0.047457,1,1,1
01:06:30,-0.047311,1,1,1
01:06:31,-0.047125,1,1,1
01:06:32,-0.047076,1,1,1
01:06:33,-0.047087,1,1,1
01:06:34,-0.047150,1,1,1
01:06:35,-0.047068,1,1,1
01:06:36,-0.046975,1,1,1
01:06:37,-0.046896,1,1,1
01:06:38,-0.046903,1,1,1
01:06:39,-0.046988,1,1,1
01:06:40,-0.047039,1,1,1
01:06:41,-0.047057,1,1,1
01:06:42,-0.047183,1,1,1
01:06:43,-0.047288,1,1,1
01:06:44,-0.047271,1,1,1
01:06:45,-0.047232,1,1,1
01:06:46,-0.047176,1,1,1
01:06:47,-0.047109,1,1,1
01:06:48,-0.047027,1,1,1
01:06:49,-0.047061,1,1,1
01:06:50,-0.047024,1,1,1
01:06:51,-0.046922,1,1,1
01:06:52,-0.046813,1,1,1
01:06:53,-0.046779,1,1,1
01:06:54,-0.046816,1,1,1
01:06:55,-0.046846,1,1,1
01:06:56,-0.046871,1,1,1
01:06:57,-0.046814,1,1,1
01:06:58,-0.046697,1,1,1
01:06:59,-0.046720,1,1,1
01:07:00,-0.046804,1,1,1
01:07:01,-0.046755,1,1,1
01:07:02,-0.046655,1,1,1
01:07:03,-0.046624,1,1,1
01:07:04,-0.046705,1,1,1
01:07:05,-0.046775,1,1,1
01:07:06,-0.046774,1,1,1
01:07:07,-0.046663,1,1,1
01:07:08,-0.046591,1,1,1
01:07:09,-0.046657,1,1,1
01:07:10,-0.046803,1,1,1
01:07:11,-0.046653,1,1,1
01:07:12,-0.046502,1,1,1
01:07:13,-0.046485,1,1,1
01:07:14,-0.046569,1,1,1
01:07:15,-0.046567,1,1,1
01:07:16,-0.046503,1,1,1
01:07:17,-0.046326,1,1,1
01:07:18,-0.046312,1,1,1
01:07:19,-0.046442,1,1,1
01:07:20,-0.046338,1,1,1
01:07:21,-0.046172,1,1,1
01:07:22,-0.046176,1,1,1
01:07:23,-0.046339,1,1,1
01:07:24,-0.046253,1,1,1
01:07:25,-0.046036,1,1,1
01:07:26,-0.046050,1,1,1
01:07:27,-0.046212,1,1,1
01:07:28,-0.046151,1,1,1
01:07:29,-0.045985,1,1,1
01:07:30,-0.046085,1,1,1
01:07:31,-0.046212,1,1,1
01:07:32,-0.046062,1,1,1
01:07:33,-0.045958,1,1,1
01:07:34,-0.046143,1,1,1
01:07:35,-0.046156,1,1,1
01:07:36,-0.045915,1,1,1
01:07:37,-0.045807,1,1,1
01:07:38,-0.045998,1,1,1
01:07:39,-0.046012,1,1,1
01:07:40,-0.045844,1,1,1
01:07:41,-0.045704,1,1,1
01:07:42,-0.045829,1,1,1
01:07:43,-0.045876,1,1,1
01:07:44,-0.045822,1,1,1
01:07:45,-0.045820,1,1,1
01:07:46,-0.045981,1,1,1
01:07:47,-0.046018,1,1,1
01:07:48,-0.045852,1,1,1
01:07:49,-0.045628,1,1,1
01:07:50,-0.045608,1,1,1
01:07:51,-0.045656,1,1,1
01:07:52,-0.045571,1,1,1
01:07:53,-0.045332,1,1,1
01:07:54,-0.045185,1,1,1
01:07:55,-0.045369,1,1,1
01:07:56,-0.045397,1,1,1
01:07:57,-0.045202,1,1,1
01:07:58,-0.045090,1,1,1
01:07:59,-0.045180,1,1,1
01:08:00,-0.045240,1,1,1
01:08:01,-0.045108,1,1,1
01:08:02,-0.044993,1,1,1
01:08:03,-0.045061,1,1,1
01:08:04,-0.045204,1,1,1
01:08:05,-0.045128,1,1,1
01:08:06,-0.044977,1,1,1
01:08:07,-0.045010,1,1,1
01:08:08,-0.045064,1,1,1
01:08:09,-0.044917,1,1,1
01:08:10,-0.044746,1,1,1
01:08:11,-0.044785,1,1,1
01:08:12,-0.044761,1,1,1
01:08:13,-0.044599,1,1,1
01:08:14,-0.044561,1,1,1
01:08:15,-0.044624,1,1,1
01:08:16,-0.044630,1,1,1
01:08:17,-0.044490,1,1,1
01:08:18,-0.044393,1,1,1
01:08:19,-0.044437,1,1,1
01:08:20,-0.044524,1,1,1
01:08:21,-0.044461,1,1,1
01:08:22,-0.044321,1,1,1
01:08:23,-0.044377,1,1,1
01:08:24,-0.044504,1,1,1
01:08:25,-0.044412,1,1,1
01:08:26,-0.044363,1,1,1
01:08:27,-0.044249,1,1,1
01:08:28,-0.044335,1,1,1
01:08:29,-0.044406,1,1,1
01:08:30,-0.044328,1,1,1
01:08:31,-0.044217,1,1,1
01:08:32,-0.044182,1,1,1
01:08:33,-0.044279,1,1,1
01:08:34,-0.044303,1,1,1
01:08:35,-0.044315,1,1,1
01:08:36,-0.044163,1,1,1
01:08:37,-0.044032,1,1,1
01:08:38,-0.044074,1,1,1
01:08:39,-0.044176,1,1,1
01:08:40,-0.044057,1,1,1
01:08:41,-0.043820,1,1,1
01:08:42,-0.043659,1,1,1
01:08:43,-0.043700,1,1,1
01:08:44,-0.043681,1,1,1
01:08:45,-0.043533,1,1,1
01:08:46,-0.043429,1,1,1
01:08:47,-0.043422,1,1,1
01:08:48,-0.043437,1,1,1
01:08:49,-0.043479,1,1,1
01:08:50,-0.043412,1,1,1
01:08:51,-0.043259,1,1,1
01:08:52,-0.043201,1,1,1
01:08:53,-0.043201,1,1,1
01:08:54,-0.043241,1,1,1
01:08:55,-0.043109,1,1,1
01:08:56,-0.042922,1,1,1
01:08:57,-0.042892,1,1,1
01:08:58,-0.042958,1,1,1
01:08:59,-0.042933,1,1,1
01:09:00,-0.042686,1,1,1
01:09:01,-0.042565,1,1,1
01:09:02,-0.042659,1,1,1
01:09:03,-0.042704,1,1,1
01:09:04,-0.042567,1,1,1
01:09:05,-0.042468,1,1,1
01:09:06,-0.042520,1,1,1
01:09:07,-0.042534,1,1,1
01:09:08,-0.042490,1,1,1
01:09:09,-0.042279,1,1,1
01:09:10,-0.042093,1,1,1
01:09:11,-0.042039,1,1,1
01:09:12,-0.042057,1,1,1
01:09:13,-0.042074,1,1,1
01:09:14,-0.041939,1,1,1
01:09:15,-0.041780,1,1,1
01:09:16,-0.041737,1,1,1
01:09:17,-0.041881,1,1,1
01:09:18,-0.041841,1,1,1
01:09:19,-0.041644,1,1,1
01:09:20,-0.041615,1,1,1
01:09:21,-0.041844,1,1,1
01:09:22,-0.041856,1,1,1
01:09:23,-0.041612,1,1,1
01:09:24,-0.041377,1,1,1
01:09:25,-0.041426,1,1,1
01:09:26,-0.041409,1,1,1
01:09:27,-0.041197,1,1,1
01:09:28,-0.040992,1,1,1
01:09:29,-0.041047,1,1,1
01:09:30,-0.041075,1,1,1
01:09:31,-0.041006,1,1,1
01:09:32,-0.040745,1,1,1
01:09:33,-0.040656,1,1,1
01:09:34,-0.040678,1,1,1
01:09:35,-0.040556,1,1,1
01:09:36,-0.040300,1,1,1
01:09:37,-0.040158,1,1,1
01:09:38,-0.040243,1,1,1
01:09:39,-0.040262,1,1,1
01:09:40,-0.039984,1,1,1
01:09:41,-0.039898,1,1,1
01:09:42,-0.040047,1,1,1
01:09:43,-0.040116,1,1,1
01:09:44,-0.039896,1,1,1
01:09:45,-0.039814,1,1,1
01:09:46,-0.039960,1,1,1
01:09:47,-0.039956,1,1,1
01:09:48,-0.039729,1,1,1
01:09:49,-0.039679,1,1,1
01:09:50,-0.039892,1,1,1
01:09:51,-0.040014,1,1,1
01:09:52,-0.039736,1,1,1
01:09:53,-0.039526,1,1,1
01:09:54,-0.039420,1,1,1
01:09:55,-0.039361,1,1,1
01:09:56,-0.039109,1,1,1
01:09:57,-0.039043,1,1,1
01:09:58,-0.039186,1,1,1
01:09:59,-0.039186,1,1,1
01:10:00,-0.038990,1,1,1
01:10:01,-0.038962,1,1,1
01:10:02,-0.038981,1,1,1
01:10:03,-0.038881,1,1,1
01:10:04,-0.038634,1,1,1
01:10:05,-0.038585,1,1,1
01:10:06,-0.038627,1,1,1
01:10:07,-0.038552,1,1,1
01:10:08,-0.038385,1,1,1
01:10:09,-0.038319,1,1,1
01:10:10,-0.038384,1,1,1
01:10:11,-0.038372,1,1,1
01:10:12,-0.038167,1,1,1
01:10:13,-0.038011,1,1,1
01:10:14,-0.038006,1,1,1
01:10:15,-0.037946,1,1,1
01:10:16,-0.038042,1,1,1
01:10:17,-0.037944,1,1,1
01:10:18,-0.037707,1,1,1
01:10:19,-0.037750,1,1,1
01:10:20,-0.037863,1,1,1
01:10:21,-0.037679,1,1,1
01:10:22,-0.037393,1,1,1
01:10:23,-0.037288,1,1,1
01:10:24,-0.037376,1,1,1
01:10:25,-0.037438,1,1,1
01:10:26,-0.037218,1,1,1
01:10:27,-0.037070,1,1,1
01:10:28,-0.037014,1,1,1
01:10:29,-0.037123,1,1,1
01:10:30,-0.037052,1,1,1
01:10:31,-0.036822,1,1,1
01:10:32,-0.036651,1,1,1
01:10:33,-0.036688,1,1,1
01:10:34,-0.036819,1,1,1
01:10:35,-0.036761,1,1,1
01:10:36,-0.036564,1,1,1
01:10:37,-0.036523,1,1,1
01:10:38,-0.036577,1,1,1
01:10:39,-0.036495,1,1,1
01:10:40,-0.036276,1,1,1
01:10:41,-0.036287,1,1,1
01:10:42,-0.036400,1,1,1
01:10:43,-0.036233,1,1,1
01:10:44,-0.035972,1,1,1
01:10:45,-0.036093,1,1,1
01:10:46,-0.036094,1,1,1
01:10:47,-0.035914,1,1,1
01:10:48,-0.035794,1,1,1
01:10:49,-0.035847,1,1,1
01:10:50,-0.035946,1,1,1
01:10:51,-0.035862,1,1,1
01:10:52,-0.035757,1,1,1
01:10:53,-0.035854,1,1,1
01:10:54,-0.035965,1,1,1
01:10:55,-0.035768,1,1,1
01:10:56,-0.035654,1,1,1
01:10:57,-0.035760,1,1,1
01:10:58,-0.035825,1,1,1
01:10:59,-0.035687,1,1,1
01:11:00,-0.035510,1,1,1
01:11:01,-0.035620,1,1,1
01:11:02,-0.035638,1,1,1
01:11:03,-0.035519,1,1,1
01:11:04,-0.035341,1,1,1
01:11:05,-0.035370,1,1,1
01:11:06,-0.035520,1,1,1
01:11:07,-0.035368,1,1,1
01:11:08,-0.035255,1,1,1
01:11:09,-0.035399,1,1,1
01:11:10,-0.035385,1,1,1
01:11:11,-0.035314,1,1,1
01:11:12,-0.035193,1,1,1
01:11:13,-0.035162,1,1,1
01:11:14,-0.035243,1,1,1
01:11:15,-0.035363,1,1,1
01:11:16,-0.035342,1,1,1
01:11:17,-0.035265,1,1,1
01:11:18,-0.035385,1,1,1
01:11:19,-0.035482,1,1,1
01:11:20,-0.035460,1,1,1
01:11:21,-0.035230,1,1,1
01:11:22,-0.035083,1,1,1
01:11:23,-0.035094,1,1,1
01:11:24,-0.035111,1,1,1
01:11:25,-0.034925,1,1,1
01:11:26,-0.034785,1,1,1
01:11:27,-0.034757,1,1,1
01:11:28,-0.034873,1,1,1
01:11:29,-0.034918,1,1,1
01:11:30,-0.034690,1,1,1
01:11:31,-0.034519,1,1,1
01:11:32,-0.034502,1,1,1
01:11:33,-0.034559,1,1,1
01:11:34,-0.034370,1,1,1
01:11:35,-0.034222,1,1,1
01:11:36,-0.034345,1,1,1
01:11:37,-0.034423,1,1,1
01:11:38,-0.034246,1,1,1
01:11:39,-0.034112,1,1,1
01:11:40,-0.034268,1,1,1
01:11:41,-0.034357,1,1,1
01:11:42,-0.034247,1,1,1
01:11:43,-0.034041,1,1,1
01:11:44,-0.034155,1,1,1
01:11:45,-0.034078,1,1,1
01:11:46,-0.034219,1,1,1
01:11:47,-0.034082,1,1,1
01:11:48,-0.033883,1,1,1
01:11:49,-0.033938,1,1,1
01:11:50,-0.034100,1,1,1
01:11:51,-0.034048,1,1,1
01:11:52,-0.033826,1,1,1
01:11:53,-0.033764,1,1,1
01:11:54,-0.033963,1,1,1
01:11:55,-0.033952,1,1,1
01:11:56,-0.033733,1,1,1
01:11:57,-0.033766,1,1,1
01:11:58,-0.033982,1,1,1
01:11:59,-0.033860,1,1,1
01:12:00,-0.033652,1,1,1
01:12:01,-0.033775,1,1,1
01:12:02,-0.033924,1,1,1
01:12:03,-0.033709,1,1,1
01:12:04,-0.033557,1,1,1
01:12:05,-0.033762,1,1,1
01:12:06,-0.033869,1,1,1
01:12:07,-0.033755,1,1,1
01:12:08,-0.033539,1,1,1
01:12:09,-0.033742,1,1,1
01:12:10,-0.033827,1,1,1
01:12:11,-0.033638,1,1,1
01:12:12,-0.033377,1,1,1
01:12:13,-0.033418,1,1,1
01:12:14,-0.033577,1,1,1
01:12:15,-0.033452,1,1,1
01:12:16,-0.033183,1,1,1
01:12:17,-0.033217,1,1,1
01:12:18,-0.033341,1,1,1
01:12:19,-0.033296,1,1,1
01:12:20,-0.033021,1,1,1
01:12:21,-0.032864,1,1,1
01:12:22,-0.032873,1,1,1
01:12:23,-0.032902,1,1,1
01:12:24,-0.032984,1,1,1
01:12:25,-0.032857,1,1,1
01:12:26,-0.032553,1,1,1
01:12:27,-0.032450,1,1,1
01:12:28,-0.032373,1,1,1
01:12:29,-0.032520,1,1,1
01:12:30,-0.032496,1,1,1
01:12:31,-0.032481,1,1,1
01:12:32,-0.032278,1,1,1
01:12:33,-0.032382,1,1,1
01:12:34,-0.032229,1,1,1
01:12:35,-0.032347,1,1,1
01:12:36,-0.032275,1,1,1
01:12:37,-0.032231,1,1,1
01:12:38,-0.032210,1,1,1
01:12:39,-0.032150,1,1,1
01:12:40,-0.032293,1,1,1
01:12:41,-0.032491,1,1,1
01:12:42,-0.032511,1,1,1
01:12:43,-0.032322,1,1,1
01:12:44,-0.032267,1,1,1
01:12:45,-0.032387,1,1,1
01:12:46,-0.032503,1,1,1
01:12:47,-0.032539,1,1,1
01:12:48,-0.032428,1,1,1
01:12:49,-0.032382,1,1,1
01:12:50,-0.032665,1,1,1
01:12:51,-0.032680,1,1,1
01:12:52,-0.032429,1,1,1
01:12:53,-0.032488,1,1,1
01:12:54,-0.032561,1,1,1
01:12:55,-0.032703,1,1,1
01:12:56,-0.032733,1,1,1
01:12:57,-0.032659,1,1,1
01:12:58,-0.032522,1,1,1
01:12:59,-0.032609,1,1,1
01:13:00,-0.032459,1,1,1
01:13:01,-0.032111,1,1,1
01:13:02,-0.031950,1,1,1
01:13:03,-0.032008,1,1,1
01:13:04,-0.032076,1,1,1
01:13:05,-0.032086,1,1,1
01:13:06,-0.032028,1,1,1
01:13:07,-0.031882,1,1,1
01:13:08,-0.031842,1,1,1
01:13:09,-0.031967,1,1,1
01:13:10,-0.031957,1,1,1
01:13:11,-0.031948,1,1,1
01:13:12,-0.031824,1,1,1
01:13:13,-0.031571,1,1,1
01:13:14,-0.031557,1,1,1
01:13:15,-0.031541,1,1,1
01:13:16,-0.031458,1,1,1
01:13:17,-0.031208,1,1,1
01:13:18,-0.031139,1,1,1
01:13:19,-0.031279,1,1,1
01:13:20,-0.031145,1,1,1
01:13:21,-0.030784,1,1,1
01:13:22,-0.030702,1,1,1
01:13:23,-0.030925,1,1,1
01:13:24,-0.030952,1,1,1
01:13:25,-0.030787,1,1,1
01:13:26,-0.030598,1,1,1
01:13:27,-0.030756,1,1,1
01:13:28,-0.030957,1,1,1
01:13:29,-0.030858,1,1,1
01:13:30,-0.030720,1,1,1
01:13:31,-0.030812,1,1,1
01:13:32,-0.030979,1,1,1
01:13:33,-0.030820,1,1,1
01:13:34,-0.030646,1,1,1
01:13:35,-0.030797,1,1,1
01:13:36,-0.030833,1,1,1
01:13:37,-0.030586,1,1,1
01:13:38,-0.030529,1,1,1
01:13:39,-0.030487,1,1,1
01:13:40,-0.030329,1,1,1
01:13:41,-0.030098,1,1,0
01:13:42,-0.030124,1,1,0
01:13:43,-0.030317,1,1,0
01:13:44,-0.030150,1,1,0
01:13:45,-0.030073,1,1,0
01:13:46,-0.030179,1,1,0
01:13:47,-0.030492,1,1,0
01:13:48,-0.030525,1,1,0
01:13:49,-0.030290,1,1,0
01:13:50,-0.030250,1,1,0
01:13:51,-0.030369,1,1,0
01:13:52,-0.030357,1,1,0
01:13:53,-0.030105,1,1,0
01:13:54,-0.030054,1,1,0
01:13:55,-0.030306,1,1,0
01:13:56,-0.030296,1,1,0
01:13:57,-0.030154,1,1,0
01:13:58,-0.029911,1,1,0
01:13:59,-0.029836,1,1,0
01:14:00,-0.030004,1,1,0
01:14:01,-0.029937,1,1,0
01:14:02,-0.029768,1,1,0
01:14:03,-0.029671,1,1,0
01:14:04,-0.029848,1,1,0
01:14:05,-0.030065,1,1,0
01:14:06,-0.029869,1,1,0
01:14:07,-0.029769,1,1,0
01:14:08,-0.029830,1,1,0
01:14:09,-0.029843,1,1,0
01:14:10,-0.029740,1,1,0
01:14:11,-0.029479,1,1,0
01:14:12,-0.029304,1,1,0
01:14:13,-0.029481,1,1,0
01:14:14,-0.029640,1,1,0
01:14:15,-0.029337,1,1,0
01:14:16,-0.028690,1,1,0
01:14:17,-0.028622,1,1,0
01:14:18,-0.028907,1,1,0
01:14:19,-0.028712,1,1,0
01:14:20,-0.028272,1,1,0
01:14:21,-0.028084,1,1,0
01:14:22,-0.028430,1,1,0
01:14:23,-0.028436,1,1,0
01:14:24,-0.027996,1,1,0
01:14:25,-0.028001,1,1,0
01:14:26,-0.028262,1,1,0
01:14:27,-0.028220,1,1,0
01:14:28,-0.028156,1,1,0
01:14:29,-0.028467,1,1,0
01:14:30,-0.028471,1,1,0
01:14:31,-0.028261,1,1,0
01:14:32,-0.028172,1,1,0
01:14:33,-0.028214,1,1,0
01:14:34,-0.028500,1,1,0
01:14:35,-0.028536,1,1,0
01:14:36,-0.028388,1,1,0
01:14:37,-0.028369,1,1,0
01:14:38,-0.028534,1,1,0
01:14:39,-0.028588,1,1,0
01:14:40,-0.028347,1,1,0
01:14:41,-0.028181,1,1,0
01:14:42,-0.028158,1,1,0
01:14:43,-0.028377,1,1,0
01:14:44,-0.028232,1,1,0
01:14:45,-0.027977,1,1,0
01:14:46,-0.028118,1,1,0
01:14:47,-0.028222,1,1,0
01:14:48,-0.028091,1,1,0
01:14:49,-0.027852,1,1,0
01:14:50,-0.027781,1,1,0
01:14:51,-0.027981,1,1,0
01:14:52,-0.028080,1,1,0
01:14:53,-0.027971,1,1,0
01:14:54,-0.027819,1,1,0
01:14:55,-0.028030,1,1,0
01:14:56,-0.028133,1,1,0
01:14:57,-0.027914,1,1,0
01:14:58,-0.027481,1,1,0
01:14:59,-0.027451,1,1,0
01:15:00,-0.027751,1,1,0
01:15:01,-0.027701,1,1,0
01:15:02,-0.027370,1,1,0
01:15:03,-0.027366,1,1,0
01:15:04,-0.027616,1,1,0
01:15:05,-0.027825,1,1,0
01:15:06,-0.027651,1,1,0
01:15:07,-0.027501,1,1,0
01:15:08,-0.027774,1,1,0
01:15:09,-0.028019,1,1,0
01:15:10,-0.027690,1,1,0
01:15:11,-0.027239,1,1,0
01:15:12,-0.027222,1,1,0
01:15:13,-0.027372,1,1,0
01:15:14,-0.027039,1,1,0
01:15:15,-0.026849,1,1,0
01:15:16,-0.027013,1,1,0
01:15:17,-0.027046,1,1,0
01:15:18,-0.026731,1,1,0
01:15:19,-0.026676,1,1,0
01:15:20,-0.026896,1,1,0
01:15:21,-0.026965,1,1,0
01:15:22,-0.026740,1,1,0
01:15:23,-0.026684,1,1,0
01:15:24,-0.026950,1,1,0
01:15:25,-0.027050,1,1,0
01:15:26,-0.026850,1,1,0
01:15:27,-0.026693,1,1,0
01:15:28,-0.026974,1,1,0
01:15:29,-0.027109,1,1,0
01:15:30,-0.026990,1,1,0
01:15:31,-0.026845,1,1,0
01:15:32,-0.026902,1,1,0
01:15:33,-0.027117,1,1,0
01:15:34,-0.027194,1,1,0
01:15:35,-0.026958,1,1,0
01:15:36,-0.026697,1,1,0
01:15:37,-0.026797,1,1,0
01:15:38,-0.027051,1,1,0
01:15:39,-0.026880,1,1,0
01:15:40,-0.026468,1,1,0
01:15:41,-0.026260,1,1,0
01:15:42,-0.026499,1,1,0
01:15:43,-0.026517,1,1,0
01:15:44,-0.026428,1,1,0
01:15:45,-0.026197,1,1,0
01:15:46,-0.025817,1,1,0
01:15:47,-0.025657,1,1,0
01:15:48,-0.025557,1,1,0
01:15:49,-0.025602,1,1,0
01:15:50,-0.025308,1,1,0
01:15:51,-0.024843,1,1,0
01:15:52,-0.024743,1,1,0
01:15:53,-0.024908,1,1,0
01:15:54,-0.024967,1,1,0
01:15:55,-0.024680,1,1,0
01:15:56,-0.024573,1,1,0
01:15:57,-0.024665,1,1,0
01:15:58,-0.024823,1,1,0
01:15:59,-0.024653,1,1,0
01:16:00,-0.024434,1,1,0
01:16:01,-0.024429,1,1,0
01:16:02,-0.024718,1,1,0
01:16:03,-0.024936,1,1,0
01:16:04,-0.024751,1,1,0
01:16:05,-0.024686,1,1,0
01:16:06,-0.024789,1,1,0
01:16:07,-0.025038,1,1,0
01:16:08,-0.025199,1,1,0
01:16:09,-0.025037,1,1,0
01:16:10,-0.024984,1,1,0
01:16:11,-0.025129,1,1,0
01:16:12,-0.025234,1,1,0
01:16:13,-0.024765,1,1,0
01:16:14,-0.024358,1,1,0
01:16:15,-0.024107,1,1,0
01:16:16,-0.024353,1,1,0
01:16:17,-0.024362,1,1,0
01:16:18,-0.023781,1,1,0
01:16:19,-0.023956,1,1,0
01:16:20,-0.024217,1,1,0
01:16:21,-0.024461,1,1,0
01:16:22,-0.024363,1,1,0
01:16:23,-0.024257,1,1,0
01:16:24,-0.023957,1,1,0
01:16:25,-0.024372,1,1,0
01:16:26,-0.024136,1,1,0
01:16:27,-0.023825,1,1,0
01:16:28,-0.023894,1,1,0
01:16:29,-0.024358,1,1,0
01:16:30,-0.024477,1,1,0
01:16:31,-0.024193,1,1,0
01:16:32,-0.024170,1,1,0
01:16:33,-0.024492,1,1,0
01:16:34,-0.024719,1,1,0
01:16:35,-0.024551,1,1,0
01:16:36,-0.024421,1,1,0
01:16:37,-0.024549,1,1,0
01:16:38,-0.024745,1,1,0
01:16:39,-0.024833,1,1,0
01:16:40,-0.024782,1,1,0
01:16:41,-0.024654,1,1,0
01:16:42,-0.024847,1,1,0
01:16:43,-0.024855,1,1,0
01:16:44,-0.024950,1,1,0
01:16:45,-0.024733,1,1,0
01:16:46,-0.024576,1,1,0
01:16:47,-0.024628,1,1,0
01:16:48,-0.025017,1,1,0
01:16:49,-0.025053,1,1,0
01:16:50,-0.024542,1,1,0
01:16:51,-0.024458,1,1,0
01:16:52,-0.024550,1,1,0
01:16:53,-0.024778,1,1,0
01:16:54,-0.024638,1,1,0
01:16:55,-0.024492,1,1,0
01:16:56,-0.024382,1,1,0
01:16:57,-0.024398,1,1,0
01:16:58,-0.024329,1,1,0
01:16:59,-0.024067,1,1,0
01:17:00,-0.023813,1,1,0
01:17:01,-0.023887,1,1,0
01:17:02,-0.023975,1,1,0
01:17:03,-0.024041,1,1,0
01:17:04,-0.023897,1,1,0
01:17:05,-0.023659,1,1,0
01:17:06,-0.023864,1,1,0
01:17:07,-0.024180,1,1,0
01:17:08,-0.024080,1,1,0
01:17:09,-0.023840,1,1,0
01:17:10,-0.024001,1,1,0
01:17:11,-0.024305,1,1,0
01:17:12,-0.024109,1,1,0
01:17:13,-0.023510,1,1,0
01:17:14,-0.023402,1,1,0
01:17:15,-0.023805,1,1,0
01:17:16,-0.023954,1,1,0
01:17:17,-0.023443,1,1,0
01:17:18,-0.022951,1,1,0
01:17:19,-0.022992,1,1,0
01:17:20,-0.022993,1,1,0
01:17:21,-0.022613,1,1,0
01:17:22,-0.022541,1,1,0
01:17:23,-0.022821,1,1,0
01:17:24,-0.023305,1,1,0
01:17:25,-0.023295,1,1,0
01:17:26,-0.022996,1,1,0
01:17:27,-0.023133,1,1,0
01:17:28,-0.023116,1,1,0
01:17:29,-0.023138,1,1,0
01:17:30,-0.022612,1,1,0
01:17:31,-0.022465,1,1,0
